02/16/2010,08:07,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT140554-82,,,,,,,
02/23/2010,07:56,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT140805-82,,,,,,,
03/02/2010,08:36,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,210,210,,,,,HT141046-82,,,,,,,
03/09/2010,08:25,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT141297-82,,,,,,,
03/16/2010,08:18,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT141533-82,,,,,,,
03/23/2010,08:40,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT141760-82,,,,,,,
03/30/2010,07:41,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT141972-82,,,,,,,
04/06/2010,08:02,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,350,350,,,,,HT142193-82,,,,,,,
04/13/2010,08:40,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT142421-82,,,,,,,
04/20/2010,08:40,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT142655-82,,,,,,,
04/27/2010,09:25,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT142880-82,,,,,,,
05/04/2010,08:30,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT143105-82,,,,,,,
05/11/2010,08:00,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT143323-82,,,,,,,
05/18/2010,08:10,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT143548-82,,,,,,,
05/25/2010,08:10,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT143765-82,,,,,,,
06/01/2010,08:07,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT143988-82,,,,,,,
06/08/2010,08:20,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT144202-82,,,,,,,
06/15/2010,07:52,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT144433-82,,,,,,,
06/22/2010,08:10,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT144653-82,,,,,,,
06/29/2010,08:10,SMB-5-01,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT144879-82,,,,,,,
07/07/2009,08:15,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT132818-82,,,,,,,
07/14/2009,07:50,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT133054-82,,,,,,,
07/21/2009,08:26,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT133301-82,,,,,,,
07/28/2009,08:13,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT133537-82,,,,,,,
08/04/2009,08:26,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT133771-82,,,,,,,
08/11/2009,08:07,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT134006-82,,,,,,,
08/18/2009,08:09,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT134250-82,,,,,,,
08/25/2009,08:03,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT134485-82,,,,,,,
09/01/2009,08:02,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,67,67,,,,,HT134710-82,,,,,,,
09/08/2009,07:55,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,67,67,,,,,HT134949-82,,,,,,,
09/15/2009,08:31,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT135181-82,,,,,,,
09/22/2009,08:13,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT135424-82,,,,,,,
09/29/2009,08:22,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT135663-82,,,,,,,
10/06/2009,08:08,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT135899-82,,,,,,,
10/13/2009,08:40,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT136136-82,,,,,,,
10/20/2009,08:08,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT136388-82,,,,,,,
10/27/2009,08:10,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT136655-82,,,,,,,
11/03/2009,08:50,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT136870-82,,,,,,,
11/10/2009,08:10,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT137113-82,,,,,,,
11/17/2009,08:07,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT137394-82,,,,,,,
11/24/2009,08:12,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT137761-82,,,,,,,
12/01/2009,07:59,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT137967-82,,,,,,,
12/08/2009,08:07,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,67,67,,,,,HT138236-82,,,,,,,
12/15/2009,08:20,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT138464-82,,,,,,,
12/22/2009,07:59,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT138720-82,,,,,,,
12/29/2009,08:26,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT138926-82,,,,,,,
01/05/2010,08:41,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT139149-82,,,,,,,
01/12/2010,08:20,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT139398-82,,,,,,,
01/19/2010,08:20,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT139618-82,,,,,,,
01/26/2010,08:50,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT139875-82,,,,,,,
02/02/2010,08:50,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT140092-82,,,,,,,
02/09/2010,08:05,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT140333-82,,,,,,,
02/16/2010,08:07,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT140554-82,,,,,,,
02/23/2010,07:56,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT140805-82,,,,,,,
03/02/2010,08:36,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT141046-82,,,,,,,
03/09/2010,08:25,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT141297-82,,,,,,,
03/16/2010,08:18,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT141533-82,,,,,,,
03/23/2010,08:40,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT141760-82,,,,,,,
03/30/2010,07:41,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT141972-82,,,,,,,
04/06/2010,08:02,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT142193-82,,,,,,,
04/13/2010,08:40,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT142421-82,,,,,,,
04/20/2010,08:40,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT142655-82,,,,,,,
04/27/2010,09:25,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT142880-82,,,,,,,
05/04/2010,08:30,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT143105-82,,,,,,,
05/11/2010,08:00,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT143323-82,,,,,,,
05/18/2010,08:10,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT143548-82,,,,,,,
05/25/2010,08:10,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT143765-82,,,,,,,
06/01/2010,08:07,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,67,67,,,,,HT143988-82,,,,,,,
06/08/2010,08:20,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT144202-82,,,,,,,
06/15/2010,07:52,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,67,67,,,,,HT144433-82,,,,,,,
06/22/2010,08:10,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT144653-82,,,,,,,
06/29/2010,08:10,SMB-5-01,E COLI (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT144879-82,,,,,,,
07/07/2009,08:15,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT132818-82,,,,,,,
07/14/2009,07:50,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT133054-82,,,,,,,
07/21/2009,08:26,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT133301-82,,,,,,,
07/28/2009,08:13,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT133537-82,,,,,,,
08/04/2009,08:26,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT133771-82,,,,,,,
08/11/2009,08:07,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT134006-82,,,,,,,
08/18/2009,08:09,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT134250-82,,,,,,,
08/25/2009,08:03,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,64,64,,,,,HT134485-82,,,,,,,
09/01/2009,08:02,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT134710-82,,,,,,,
09/08/2009,07:55,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT134949-82,,,,,,,
09/15/2009,08:31,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT135181-82,,,,,,,
09/22/2009,08:13,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT135424-82,,,,,,,
09/29/2009,08:22,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT135663-82,,,,,,,
10/06/2009,08:08,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT135899-82,,,,,,,
10/13/2009,08:40,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT136136-82,,,,,,,
10/20/2009,08:08,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,20,20,,,,,HT136388-82,,,,,,,
10/27/2009,08:10,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT136655-82,,,,,,,
11/03/2009,08:50,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT136870-82,,,,,,,
11/10/2009,08:10,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT137113-82,,,,,,,
11/17/2009,08:07,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT137394-82,,,,,,,
11/24/2009,08:12,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,42,42,,,,,HT137761-82,,,,,,,
12/01/2009,07:59,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT137967-82,,,,,,,
12/08/2009,08:07,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,>2000,2000,>,,,,HT138236-82,,,,,,,
12/15/2009,08:20,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT138464-82,,,,,,,
12/22/2009,07:59,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT138720-82,,,,,,,
12/29/2009,08:26,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT138926-82,,,,,,,
01/05/2010,08:41,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT139149-82,,,,,,,
01/12/2010,08:20,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT139398-82,,,,,,,
01/19/2010,08:20,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,53,53,,,,,HT139618-82,,,,,,,
01/26/2010,08:50,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT139875-82,,,,,,,
02/02/2010,08:50,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT140092-82,,,,,,,
02/09/2010,08:05,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT140333-82,,,,,,,
02/16/2010,08:07,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT140554-82,,,,,,,
02/23/2010,07:56,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT140805-82,,,,,,,
03/02/2010,08:36,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT141046-82,,,,,,,
03/09/2010,08:25,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT141297-82,,,,,,,
03/16/2010,08:18,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT141533-82,,,,,,,
03/23/2010,08:40,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT141760-82,,,,,,,
03/30/2010,07:41,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT141972-82,,,,,,,
04/06/2010,08:02,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT142193-82,,,,,,,
04/13/2010,08:40,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT142421-82,,,,,,,
04/20/2010,08:40,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT142655-82,,,,,,,
04/27/2010,09:25,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT142880-82,,,,,,,
05/04/2010,08:30,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT143105-82,,,,,,,
05/11/2010,08:00,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT143323-82,,,,,,,
05/18/2010,08:10,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT143548-82,,,,,,,
05/25/2010,08:10,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT143765-82,,,,,,,
06/01/2010,08:07,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT143988-82,,,,,,,
06/08/2010,08:20,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT144202-82,,,,,,,
06/15/2010,07:52,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,10,10,,,,,HT144433-82,,,,,,,
06/22/2010,08:10,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,31,31,,,,,HT144653-82,,,,,,,
06/29/2010,08:10,SMB-5-01,ENTEROCOCCUS (CS),IDEXX,MPN/100ML,ND,5,<,,,,HT144879-82,,,,,,,
07/07/2009,08:30,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT132818-83,,,,,,,
07/14/2009,08:02,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT133054-83,,,,,,,
07/21/2009,08:46,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT133301-83,,,,,,,
07/28/2009,08:26,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT133537-83,,,,,,,
08/04/2009,08:38,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT133771-83,,,,,,,
08/11/2009,08:20,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT134006-83,,,,,,,
08/18/2009,08:23,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT134250-83,,,,,,,
08/25/2009,08:20,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT134485-83,,,,,,,
09/01/2009,08:14,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT134710-83,,,,,,,
09/08/2009,08:03,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT134949-83,,,,,,,
09/15/2009,08:44,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT135181-83,,,,,,,
09/22/2009,08:26,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT135424-83,,,,,,,
09/29/2009,08:36,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,210,210,,,,,HT135663-83,,,,,,,
10/06/2009,08:21,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT135899-83,,,,,,,
10/13/2009,08:50,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT136136-83,,,,,,,
10/20/2009,08:20,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT136388-83,,,,,,,
10/27/2009,08:23,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT136630-83,,,,,,,
11/03/2009,09:05,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT136870-83,,,,,,,
11/10/2009,08:21,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT137113-83,,,,,,,
11/17/2009,08:16,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,130,130,,,,,HT137394-83,,,,,,,
11/24/2009,08:24,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT137761-83,,,,,,,
12/01/2009,08:10,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT137967-83,,,,,,,
12/08/2009,08:18,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,1000,1000,,,,,HT138236-83,,,,,,,
12/15/2009,08:39,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT138464-83,,,,,,,
12/22/2009,08:09,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT138720-83,,,,,,,
12/29/2009,08:42,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT138926-83,,,,,,,
01/05/2010,08:52,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT139149-83,,,,,,,
01/12/2010,08:32,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT139398-83,,,,,,,
01/19/2010,08:35,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT139618-83,,,,,,,
01/26/2010,09:04,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT139875-83,,,,,,,
02/02/2010,09:03,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT140092-83,,,,,,,
02/09/2010,08:18,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,130,130,,,,,HT140333-83,,,,,,,
02/16/2010,08:17,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,210,210,,,,,HT140554-83,,,,,,,
02/23/2010,08:10,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT140805-83,,,,,,,
03/02/2010,08:50,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT141046-83,,,,,,,
03/09/2010,08:37,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT141297-83,,,,,,,
03/16/2010,08:36,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT141533-83,,,,,,,
03/23/2010,08:55,SMB-5-03,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT141760-83,,,,,,,
