,,,,,,,,,,,,,,,,,,,
CITY OF LOS ANGELES - BUREAU OF SANITATION,,,,,,,,,,,,,,,,,,,
SANTA MONICA BAY BEACHES BACTERIAL TMDL,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
DETAIL OF ANALYTICAL RESULTS,,,,,,,,,,,,,,,,,,,
JULY 2009 TO JUNE 2010,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ARRAY TUPLES,,,
FY 09-10,,,,,,,,,,,,Generated by SKARNYA at 07/28/2020 09:38:45 AM using the Production Database and WISARD V3.0,,,,,,,
SAMPLE DATE,TIME,LOCATION,CONSTITUENT,METHOD,UNITS,RESULT,BASE,QUAL,MDL,RML,ML,SAMPLE_ID,,,,LOCATIONS,METHODS,RTYPES,
,,,,,,,,,,,,,,,,,,,
10/28/2009,08:24,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,430,430,,,,,HT136676-27,,,,,,,
10/29/2009,08:13,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,130,130,,,,,HT136718-27,,,,,,,
10/30/2009,08:24,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,210,210,,,,,HT136749-27,,,,,,,
10/31/2009,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT136784-27,,,,,,,
11/03/2009,09:30,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,430,430,,,,,HT136870-100,,,,,,,
11/04/2009,08:28,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,4600,4600,,,,,HT136915-27,,,,,,,
11/05/2009,08:36,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,1000,1000,,,,,HT136957-27,,,,,,,
11/06/2009,08:55,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,210,210,,,,,HT136999-27,,,,,,,
11/07/2009,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,430,430,,,,,HT137024-27,,,,,,,
11/10/2009,08:50,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT137113-100,,,,,,,
11/11/2009,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,500,500,,,,,HT137168-27,,,,,,,
11/12/2009,08:35,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,430,430,,,,,HT137200-27,,,,,,,
11/13/2009,08:23,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT137264-27,,,,,,,
11/14/2009,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,130,130,,,,,HT137295-27,,,,,,,
11/17/2009,08:55,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT137394-100,,,,,,,
11/18/2009,08:31,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,830,830,,,,,HT137459-27,,,,,,,
11/19/2009,08:15,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,3200,3200,,,,,HT137524-27,,,,,,,
11/20/2009,08:45,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT137637-27,,,,,,,
11/21/2009,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,2000,2000,,,,,HT137672-27,,,,,,,
11/24/2009,08:49,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,130,130,,,,,HT137761-100,,,,,,,
11/25/2009,08:23,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT137799-27,,,,,,,
11/26/2009,08:11,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,350,350,,,,,HT137834-27,,,,,,,
11/27/2009,08:58,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,350,350,,,,,HT137859-27,,,,,,,
11/28/2009,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,2900,2900,,,,,HT137883-27,,,,,,,
12/01/2009,08:38,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT137967-100,,,,,,,
12/02/2009,08:19,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,430,430,,,,,HT138022-27,,,,,,,
12/03/2009,08:18,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,740,740,,,,,HT138072-27,,,,,,,
12/04/2009,08:33,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,130,130,,,,,HT138100-27,,,,,,,
12/05/2009,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,350,350,,,,,HT138135-27,,,,,,,
12/08/2009,08:54,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,430,430,,,,,HT138236-100,,,,,,,
12/09/2009,09:03,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT138273-27,,,,,,,
12/10/2009,07:51,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,1000,1000,,,,,HT138315-27,,,,,,,
12/11/2009,08:36,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,500,500,,,,,HT138344-27,,,,,,,
12/12/2009,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,1300,1300,,,,,HT138372-27,,,,,,,
12/15/2009,09:09,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT138464-100,,,,,,,
12/16/2009,08:16,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,130,130,,,,,HT138505-27,,,,,,,
12/17/2009,08:55,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,280,280,,,,,HT138560-27,,,,,,,
12/18/2009,08:16,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,660,660,,,,,HT138596-27,,,,,,,
12/19/2009,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,1500,1500,,,,,HT138631-27,,,,,,,
12/22/2009,08:38,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,500,500,,,,,HT138720-100,,,,,,,
12/23/2009,07:58,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT138755-27,,,,,,,
12/24/2009,08:31,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT138794-27,,,,,,,
12/25/2009,08:14,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT138826-27,,,,,,,
12/26/2009,08:15,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,ND,33.5,<,,,,HT138849-27,,,,,,,
12/29/2009,09:09,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,67,67,,,,,HT138926-100,,,,,,,
12/30/2009,08:35,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,280,280,,,,,HT138965-27,,,,,,,
12/31/2009,08:38,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,130,130,,,,,HT139005-27,,,,,,,
01/01/2010,08:29,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,350,350,,,,,HT139038-27,,,,,,,
01/02/2010,08:59,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,430,430,,,,,HT139061-27,,,,,,,
01/05/2010,09:23,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,430,430,,,,,HT139149-100,,,,,,,
01/06/2010,08:13,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,210,210,,,,,HT139198-27,,,,,,,
01/07/2010,08:24,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,130,130,,,,,HT139239-27,,,,,,,
01/08/2010,09:01,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,580,580,,,,,HT139274-27,,,,,,,
01/09/2010,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,210,210,,,,,HT139306-27,,,,,,,
01/12/2010,08:56,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,280,280,,,,,HT139398-100,,,,,,,
01/13/2010,08:52,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,2900,2900,,,,,HT139435-27,,,,,,,
01/14/2010,08:02,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,1200,1200,,,,,HT139485-27,,,,,,,
01/15/2010,08:27,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,280,280,,,,,HT139507-27,,,,,,,
01/16/2010,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,430,430,,,,,HT139545-27,,,,,,,
01/19/2010,09:00,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,500,500,,,,,HT139618-100,,,,,,,
01/20/2010,08:07,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,1200,1200,,,,,HT139678-27,,,,,,,
01/21/2010,08:40,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,740,740,,,,,HT139731-27,,,,,,,
01/22/2010,09:02,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,2200,2200,,,,,HT139759-27,,,,,,,
01/23/2010,08:40,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,1100,1100,,,,,HT139789-27,,,,,,,
