['07/24/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['07/25/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['07/28/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['07/29/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['07/30/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '430', '430']
['07/31/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['08/01/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '430', '430']
['08/04/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['08/05/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['08/06/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['08/07/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['08/08/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['08/11/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['08/12/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['08/13/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['08/14/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['08/15/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['08/18/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['08/19/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['08/20/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['08/21/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['08/22/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '430', '430']
['08/25/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['08/26/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['08/27/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['08/28/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['08/29/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['09/01/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['09/02/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['09/03/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['09/04/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['09/05/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['09/08/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['09/09/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['09/10/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['09/11/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['09/12/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['09/15/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['09/16/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['09/17/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['09/18/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['09/19/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['09/22/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['09/23/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['09/24/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['09/25/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['09/26/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['09/29/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['09/30/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['10/01/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['10/02/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['10/03/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '740', '740']
['10/06/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '660', '660']
['10/07/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['10/08/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '1000', '1000']
['10/09/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['10/10/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['10/13/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['10/14/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['10/15/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['10/16/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['10/17/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '500', '500']
['10/20/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '660', '660']
['10/21/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['10/22/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['10/23/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['10/24/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['10/27/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['10/28/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['10/29/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['10/30/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['10/31/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['11/03/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '350', '350']
['11/04/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '3200', '3200']
['11/05/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '830', '830']
['11/06/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['11/07/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '350', '350']
['11/10/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['11/11/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '430', '430']
['11/12/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['11/13/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['11/14/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['11/17/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['11/18/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '580', '580']
['11/19/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '2700', '2700']
['11/20/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['11/21/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '1700', '1700']
['11/24/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['11/25/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['11/26/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '350', '350']
['11/27/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '350', '350']
['11/28/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '830', '830']
['12/01/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['12/02/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '350', '350']
['12/03/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '580', '580']
['12/04/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['12/05/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['12/08/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['12/09/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['12/10/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '350', '350']
['12/11/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['12/12/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '350', '350']
['12/15/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['12/16/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['12/17/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['12/18/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '500', '500']
['12/19/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '1200', '1200']
['12/22/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['12/23/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['12/24/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['12/25/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['12/26/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['12/29/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['12/30/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['12/31/2009', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['01/01/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['01/02/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['01/05/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '430', '430']
['01/06/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['01/07/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['01/08/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '430', '430']
['01/09/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['01/12/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['01/13/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '830', '830']
['01/14/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '500', '500']
['01/15/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['01/16/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '430', '430']
['01/19/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['01/20/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['01/21/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['01/22/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['01/23/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['01/26/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['01/27/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '660', '660']
['01/28/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['01/29/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['01/30/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '350', '350']
['02/02/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['02/03/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['02/04/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['02/05/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['02/06/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['02/09/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['02/10/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['02/11/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['02/12/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['02/13/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '350', '350']
['02/16/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['02/17/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['02/18/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['02/19/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['02/20/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['02/23/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['02/24/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['02/25/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['02/26/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '580', '580']
['02/27/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['03/02/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['03/03/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '430', '430']
['03/04/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['03/05/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['03/06/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['03/09/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '740', '740']
['03/10/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['03/11/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['03/12/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['03/13/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['03/16/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '350', '350']
['03/17/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['03/18/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['03/19/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['03/20/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['03/23/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['03/24/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['03/25/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['03/26/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '1300', '1300']
['03/27/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['03/30/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '1000', '1000']
['03/31/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '350', '350']
['04/01/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['04/02/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['04/03/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['04/06/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['04/07/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['04/08/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['04/09/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['04/10/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['04/13/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['04/14/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '580', '580']
['04/15/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '280', '280']
['04/16/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['04/17/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '430', '430']
['04/20/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['04/21/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['04/22/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['04/23/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['04/24/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['04/27/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['04/28/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['04/29/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '580', '580']
['04/30/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['05/01/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['05/04/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['05/05/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['05/06/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['05/07/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['05/08/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['05/11/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['05/12/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['05/13/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['05/14/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['05/15/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['05/18/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['05/19/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['05/20/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['05/21/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['05/22/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['05/25/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['05/26/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '1400', '1400']
['05/27/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '3700', '3700']
['05/28/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['05/29/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['06/01/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/02/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['06/03/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/04/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['06/05/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/08/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/09/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/10/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '210', '210']
['06/11/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/12/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['06/15/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['06/16/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/17/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/18/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/19/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/22/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/23/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/24/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['06/25/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '130', '130']
['06/26/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', 'ND', '33.5']
['06/29/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '67', '67']
['06/30/2010', 'SMB-6-02', 'E COLI (CS)', 'SM9223', '430', '430']
['07/01/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '53', '53']
['07/02/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '180', '180']
['07/03/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '42', '42']
['07/04/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '110', '110']
['07/07/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '220', '220']
['07/08/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['07/09/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '1400', '1400']
['07/10/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['07/11/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', 'ND', '5']
['07/14/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['07/15/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '53', '53']
['07/16/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', 'ND', '5']
['07/17/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', 'ND', '5']
['07/18/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', 'ND', '5']
['07/21/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '31', '31']
['07/22/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '31', '31']
['07/23/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['07/24/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['07/25/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['07/28/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', 'ND', '5']
['07/29/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['07/30/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', 'ND', '5']
['07/31/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['08/01/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['08/04/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['08/05/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', 'ND', '5']
['08/06/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['08/07/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '150', '150']
['08/08/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['08/11/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '31', '31']
['08/12/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['08/13/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', 'ND', '5']
['08/14/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['08/15/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['08/18/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '31', '31']
['08/19/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['08/20/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '42', '42']
['08/21/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['08/22/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['08/25/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['08/26/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', 'ND', '5']
['08/27/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['08/28/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['08/29/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['09/01/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['09/02/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '150', '150']
['09/03/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['09/04/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['09/05/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '42', '42']
['09/08/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '31', '31']
['09/09/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['09/10/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', 'ND', '5']
['09/11/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '31', '31']
['09/12/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '31', '31']
['09/15/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '340', '340']
['09/16/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '87', '87']
['09/17/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['09/18/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '42', '42']
['09/19/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['09/22/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '87', '87']
['09/23/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '20', '20']
['09/24/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '10', '10']
['09/25/2009', 'SMB-6-02', 'ENTEROCOCCUS (CS)', 'IDEXX', '64', '64']
